mid,buyNum,buyMoney,buyTotal,buyTime,buyNote,buyType,byMid,byName,orderNumber,aliOrderNum,byMoneymemberMoney
629623,900,5500,,2016-06-04T11:27:16.947Z,"","1",156172,"客户经理佳佳",,,
591821,900,5500,,2016-06-17T09:03:23.793Z,"","1",199978,"丫丫",,,
814741,900,5500,,2016-06-05T14:46:10.294Z,"","1",692829,"图图",,,
701219,900,5500,,2016-06-13T15:21:27.273Z,"","1",965479,"超超",,,
640000,900,5500,,2016-06-12T02:47:13.313Z,"","1",908013,"客户经理乖乖",,,
811955,900,5500,,2016-06-05T09:26:47.264Z,"","1",908013,"客户经理乖乖",,,
643305,900,5500,,2016-06-20T06:07:08.213Z,"","1",199978,"丫丫",,,
244346,900,5500,,2016-06-24T12:02:50.729Z,"","1",199978,"丫丫",,,
272954,500,5000,,2016-06-03T03:58:26.054Z,"公司赠送","1",908013,"客户经理乖乖",,,
154277,900,5000,,2016-06-07T02:03:54.144Z,"","1",692829,"图图",,,
657615,900,5000,,2016-06-05T14:50:38.985Z,"","1",692829,"图图",,,
760986,4000,5000,,2016-06-21T07:07:01.627Z,"","1",199978,"丫丫",,,
315464,900,5000,,2016-06-04T08:22:01.102Z,"","1",908013,"客户经理乖乖",,,
844834,900,5000,,2016-06-10T01:59:05.089Z,"","1",908013,"客户经理乖乖",,,
963060,900,5000,,2016-06-23T05:27:41.893Z,"","1",199978,"丫丫",,,
506707,900,5000,,2016-06-07T03:26:21.432Z,"","1",965479,"超超",,,
972653,900,5000,,2016-06-05T10:56:42.363Z,"","1",156172,"客户经理佳佳",,,
116435,900,5000,,2016-06-20T04:49:46.178Z,"","1",199978,"丫丫",,,
420482,900,5000,,2016-06-04T11:34:34.460Z,"","1",965479,"超超",,,
224356,900,5000,,2016-06-15T02:47:16.751Z,"","1",908013,"客户经理乖乖",,,
534859,900,5000,,2016-06-17T04:42:34.000Z,"","1",199978,"丫丫",,,
104130,900,5000,,2016-07-01T12:10:08.682Z,"","1",199978,"丫丫",,,
884388,900,5000,,2016-06-05T03:53:18.477Z,"","1",692829,"图图",,,
593993,900,5000,,2016-06-13T07:08:24.734Z,"","1",156172,"客户经理佳佳",,,
574830,900,5000,,2016-06-16T13:44:27.494Z,"","1",199978,"丫丫",,,
254736,900,5000,,2016-06-05T13:50:54.131Z,"","1",692829,"图图",,,
145575,900,5000,,2016-06-05T03:52:50.726Z,"","1",908013,"客户经理乖乖",,,
248605,900,5000,,2016-06-22T12:32:15.119Z,"","1",199978,"丫丫",,,
961411,900,5000,,2016-06-10T14:15:40.831Z,"","1",965479,"超超",,,
100123,900,5000,,2016-06-16T08:47:15.626Z,"","1",199978,"丫丫",,,
407840,900,5000,,2016-06-04T16:10:52.639Z,"","1",965479,"超超",,,
861028,1900,5000,,2016-06-05T12:48:22.457Z,"","1",156172,"客户经理佳佳",,,
904913,1900,5000,,2016-06-05T08:46:43.716Z,"","1",692829,"图图",,,
364598,900,5000,,2016-06-12T14:49:47.088Z,"","1",965479,"超超",,,
232770,900,5000,,2016-06-05T07:03:39.382Z,"","1",156172,"客户经理佳佳",,,
812102,500,5000,,2016-06-04T01:52:27.925Z,"公司赠送","1",908013,"客户经理乖乖",,,
261067,900,5000,,2016-06-15T07:01:52.981Z,"","1",908013,"客户经理乖乖",,,
201510,900,5000,,2016-06-04T10:53:18.093Z,"","1",908013,"客户经理乖乖",,,
265144,900,5000,,2016-06-24T15:52:34.729Z,"","1",199978,"丫丫",,,
400559,900,5000,,2016-06-09T12:46:05.740Z,"","1",965479,"超超",,,
251870,900,5000,,2016-06-04T06:09:50.783Z,"","1",908013,"客户经理乖乖",,,
914098,1900,5000,,2016-06-27T07:08:16.393Z,"","1",199978,"丫丫",,,
898865,900,5000,,2016-06-26T02:22:07.434Z,"","1",199978,"丫丫",,,
964895,1900,5000,,2016-06-05T09:14:00.889Z,"","1",908013,"客户经理乖乖",,,
566290,900,5000,,2016-06-07T04:49:28.169Z,"","1",692829,"图图",,,
268255,500,5000,,2016-06-03T03:30:54.551Z,"活动赠送","1",156172,"客户经理佳佳",,,
672206,900,5000,,2016-06-14T04:27:30.414Z,"","1",908013,"客户经理乖乖",,,
465257,900,5000,,2016-06-04T13:12:14.645Z,"","1",908013,"客户经理乖乖",,,
151785,500,5000,,2016-06-02T09:11:47.704Z,"公司活动赠送","1",156172,"客户经理佳佳",,,
154200,1900,5000,,2016-06-21T13:40:23.891Z,"","1",199978,"丫丫",,,
221847,900,5000,,2016-06-09T01:55:44.169Z,"","1",965479,"超超",,,
970551,1900,5000,,2016-06-23T12:59:52.671Z,"","1",199978,"丫丫",,,
229727,1900,5000,,2016-06-11T02:09:25.032Z,"","1",965479,"超超",,,
577851,1900,5000,,2016-06-18T02:50:55.219Z,"","1",199978,"丫丫",,,
949409,500,5000,,2016-06-03T05:07:00.590Z,"公司赠送","1",908013,"客户经理乖乖",,,
955009,900,5000,,2016-06-20T03:42:08.725Z,"","1",199978,"丫丫",,,
970543,900,5000,,2016-06-06T03:51:44.015Z,"","1",156172,"客户经理佳佳",,,
989451,900,5000,,2016-06-04T07:44:04.008Z,"","1",156172,"客户经理佳佳",,,
145676,900,5000,,2016-06-07T08:10:46.915Z,"","1",692829,"图图",,,
974217,900,5000,,2016-06-17T14:56:43.327Z,"","1",199978,"丫丫",,,
155159,900,5000,,2016-06-05T10:31:41.145Z,"","1",965479,"超超",,,
145181,900,5000,,2016-06-05T06:33:33.553Z,"","1",156172,"客户经理佳佳",,,
745334,900,5000,,2016-06-04T11:20:34.469Z,"","1",908013,"客户经理乖乖",,,
225486,500,5000,,2016-06-02T09:28:53.247Z,"公司活动赠送","1",908013,"客户经理乖乖",,,
553505,1900,5000,,2016-06-15T08:53:58.664Z,"","1",156172,"客户经理佳佳",,,
952398,1900,5000,,2016-06-26T06:39:18.206Z,"","1",199978,"丫丫",,,
663073,900,5000,,2016-06-05T12:13:20.918Z,"","1",965479,"超超",,,
918316,900,5000,,2016-06-10T07:01:59.871Z,"","1",908013,"客户经理乖乖",,,
738385,900,5000,,2016-06-16T06:49:44.564Z,"","1",156172,"客户经理佳佳",,,
835353,900,5000,,2016-06-17T03:11:33.481Z,"","1",199978,"丫丫",,,
670375,1900,5000,,2016-06-19T13:05:45.030Z,"","1",199978,"丫丫",,,
313611,900,5000,,2016-06-27T10:15:08.189Z,"","1",199978,"丫丫",,,
597308,900,5000,,2016-06-04T14:35:15.528Z,"","1",965479,"超超",,,
804370,900,5000,,2016-06-05T13:43:48.295Z,"","1",692829,"图图",,,
118047,900,5000,,2016-06-12T06:57:40.525Z,"","1",965479,"超超",,,
238630,900,5000,,2016-06-04T13:22:34.145Z,"","1",156172,"客户经理佳佳",,,
389655,900,5000,,2016-06-07T04:35:29.087Z,"","1",692829,"图图",,,
678123,900,5000,,2016-06-05T15:41:51.613Z,"","1",965479,"超超",,,
537607,1900,5000,,2016-06-24T12:56:10.090Z,"","1",199978,"丫丫",,,
309040,4000,5000,,2016-06-04T06:31:41.030Z,"","1",908013,"客户经理乖乖",,,
427113,1900,5000,,2016-06-04T13:31:19.875Z,"","1",156172,"客户经理佳佳",,,
117893,900,4500,,2016-06-04T14:48:26.170Z,"","1",156172,"客户经理佳佳",,,
247042,900,4500,,2016-06-08T16:30:46.714Z,"","1",965479,"超超",,,
806148,3000,4500,,2016-07-02T12:15:07.438Z,"","1",199978,"丫丫",,,
271085,900,4500,,2016-06-05T02:20:41.798Z,"","1",908013,"客户经理乖乖",,,
119193,900,4500,,2016-06-18T14:21:27.862Z,"","1",199978,"丫丫",,,
625391,900,4500,,2016-06-17T05:52:27.700Z,"","1",199978,"丫丫",,,
329851,900,4500,,2016-06-06T13:49:15.057Z,"","1",908013,"客户经理乖乖",,,
579541,900,4500,,2016-06-25T02:34:23.237Z,"","1",199978,"丫丫",,,
507106,900,4500,,2016-06-07T15:17:38.841Z,"","1",965479,"超超",,,
858315,900,4500,,2016-06-04T15:10:59.502Z,"","1",156172,"客户经理佳佳",,,
950247,900,4500,,2016-06-29T04:36:20.780Z,"","1",199978,"丫丫",,,
681620,900,4500,,2016-06-24T14:49:09.846Z,"","1",199978,"丫丫",,,
812023,900,4500,,2016-06-28T16:05:55.147Z,"","1",199978,"丫丫",,,
761483,900,4500,,2016-06-04T13:17:47.474Z,"","1",965479,"超超",,,
701604,900,4500,,2016-06-14T03:55:07.213Z,"","1",908013,"客户经理乖乖",,,
895354,900,4500,,2016-06-05T14:15:11.369Z,"","1",908013,"客户经理乖乖",,,
574015,900,4500,,2016-06-12T01:24:43.186Z,"","1",156172,"客户经理佳佳",,,
207480,500,4500,,2016-06-03T03:31:32.852Z,"活动赠送","1",156172,"客户经理佳佳",,,
697524,900,4500,,2016-06-11T06:06:31.767Z,"","1",908013,"客户经理乖乖",,,
589224,900,4500,,2016-06-13T02:59:58.919Z,"","1",908013,"客户经理乖乖",,,
671131,900,4500,,2016-06-07T05:28:44.285Z,"","1",965479,"超超",,,
967480,900,4500,,2016-06-04T15:24:40.966Z,"","1",908013,"客户经理乖乖",,,
666071,900,4500,,2016-06-18T12:57:09.151Z,"","1",199978,"丫丫",,,
307805,900,4500,,2016-06-10T10:37:06.571Z,"","1",156172,"客户经理佳佳",,,
939435,900,4500,,2016-06-22T07:01:28.018Z,"","1",199978,"丫丫",,,
813880,500,4500,,2016-06-04T02:56:17.107Z,"活动赠送","1",156172,"客户经理佳佳",,,
777268,500,4500,,2016-06-02T09:26:15.200Z,"活动赠送","1",156172,"客户经理佳佳",,,
837401,900,4500,,2016-06-18T08:27:14.213Z,"","1",199978,"丫丫",,,
558395,900,4500,,2016-06-12T03:25:00.648Z,"","1",908013,"客户经理乖乖",,,
881929,500,4500,,2016-06-02T09:12:24.293Z,"公司活动赠送","1",908013,"客户经理乖乖",,,
431995,900,4500,,2016-06-13T05:06:39.691Z,"","1",908013,"客户经理乖乖",,,
366213,900,4500,,2016-06-04T16:27:35.981Z,"","1",965479,"超超",,,
672820,900,4500,,2016-06-11T01:36:58.690Z,"","1",692829,"图图",,,
304928,900,4500,,2016-06-08T04:34:54.489Z,"","1",156172,"客户经理佳佳",,,
939988,900,4500,,2016-06-21T13:18:01.763Z,"","1",199978,"丫丫",,,
519494,900,4500,,2016-06-10T03:29:32.544Z,"","1",908013,"客户经理乖乖",,,
926103,900,4500,,2016-06-12T10:48:24.634Z,"","1",692829,"图图",,,
197988,900,4500,,2016-06-05T05:57:12.550Z,"","1",908013,"客户经理乖乖",,,
181451,900,4500,,2016-06-27T15:27:30.988Z,"","1",199978,"丫丫",,,
204622,900,4500,,2016-06-19T04:25:03.446Z,"","1",199978,"丫丫",,,
305411,900,4500,,2016-06-15T12:51:03.412Z,"","1",965479,"超超",,,
980951,900,4500,,2016-06-29T05:59:09.908Z,"","1",199978,"丫丫",,,
892810,900,4500,,2016-06-05T01:59:19.205Z,"","1",156172,"客户经理佳佳",,,
761299,900,4500,,2016-06-16T08:39:31.417Z,"","1",199978,"丫丫",,,
304393,900,4500,,2016-06-16T01:31:54.185Z,"","1",199978,"丫丫",,,
624425,1900,4500,,2016-06-12T05:44:28.429Z,"","1",156172,"客户经理佳佳",,,
930823,900,4500,,2016-06-05T09:20:07.439Z,"","1",156172,"客户经理佳佳",,,
627364,900,4500,,2016-06-12T02:48:54.067Z,"","1",156172,"客户经理佳佳",,,
661669,900,4500,,2016-06-21T05:30:15.872Z,"","1",199978,"丫丫",,,
437641,900,4500,,2016-06-23T06:52:42.903Z,"","1",199978,"丫丫",,,
706669,900,4500,,2016-06-16T08:33:46.612Z,"","1",199978,"丫丫",,,
527523,900,4500,,2016-06-06T14:46:57.996Z,"","1",156172,"客户经理佳佳",,,
527450,900,4500,,2016-06-20T13:45:45.178Z,"","1",199978,"丫丫",,,
289084,900,4500,,2016-06-21T15:36:12.068Z,"","1",199978,"丫丫",,,
400106,900,4500,,2016-06-13T02:05:14.370Z,"","1",156172,"客户经理佳佳",,,
432305,900,4500,,2016-06-20T07:12:25.204Z,"","1",199978,"丫丫",,,
667393,900,4500,,2016-06-26T07:02:49.079Z,"","1",199978,"丫丫",,,
339420,900,4500,,2016-06-26T05:41:49.445Z,"","1",199978,"丫丫",,,
115211,900,4500,,2016-06-18T13:10:04.421Z,"","1",199978,"丫丫",,,
544657,900,4500,,2016-06-13T04:57:11.349Z,"","1",692829,"图图",,,
180522,900,4500,,2016-06-11T05:42:18.701Z,"","1",908013,"客户经理乖乖",,,
807254,900,4500,,2016-06-04T08:34:40.732Z,"","1",908013,"客户经理乖乖",,,
810235,900,4500,,2016-06-11T02:37:59.925Z,"","1",908013,"客户经理乖乖",,,
972349,900,4500,,2016-06-11T08:16:09.476Z,"","1",156172,"客户经理佳佳",,,
548026,900,4500,,2016-06-04T12:17:27.221Z,"","1",156172,"客户经理佳佳",,,
869417,900,4500,,2016-06-14T11:23:32.233Z,"","1",199978,"丫丫",,,
803343,900,4500,,2016-06-07T03:55:39.965Z,"","1",965479,"超超",,,
259905,900,4500,,2016-06-12T08:25:35.099Z,"","1",965479,"超超",,,
826796,900,4500,,2016-06-05T03:35:39.336Z,"","1",908013,"客户经理乖乖",,,
981098,900,4500,,2016-06-08T02:23:30.617Z,"","1",156172,"客户经理佳佳",,,
436873,1900,4500,,2016-06-07T05:30:57.982Z,"","1",908013,"客户经理乖乖",,,
717969,900,4500,,2016-06-11T02:17:06.048Z,"","1",156172,"客户经理佳佳",,,
286418,1900,4500,,2016-06-13T02:07:54.622Z,"","1",908013,"客户经理乖乖",,,
820554,900,4500,,2016-06-04T11:34:07.525Z,"","1",908013,"客户经理乖乖",,,
645531,500,4500,,2016-06-02T09:12:04.486Z,"公司活动赠送","1",156172,"客户经理佳佳",,,
312898,900,4500,,2016-06-14T07:45:15.085Z,"","1",692829,"图图",,,
389877,900,4500,,2016-06-04T15:00:33.155Z,"","1",156172,"客户经理佳佳",,,
371508,900,4500,,2016-06-06T06:32:52.799Z,"","1",908013,"客户经理乖乖",,,
955385,900,4500,,2016-06-19T01:52:23.639Z,"","1",199978,"丫丫",,,
206274,900,4500,,2016-06-18T05:27:55.489Z,"","1",199978,"丫丫",,,
108237,900,4500,,2016-06-19T04:38:18.862Z,"","1",199978,"丫丫",,,
567956,900,4000,,2016-06-07T04:20:12.330Z,"","1",908013,"客户经理乖乖",,,
637643,900,4000,,2016-07-03T04:37:25.304Z,"","1",199978,"丫丫",,,
166026,500,4000,,2016-06-03T12:38:30.565Z,"活动赠送","1",156172,"客户经理佳佳",,,
512617,4000,4000,,2016-06-25T09:07:53.645Z,"","1",199978,"丫丫",,,
987543,900,4000,,2016-06-07T08:27:24.062Z,"","1",908013,"客户经理乖乖",,,
723274,900,4000,,2016-06-12T12:14:43.593Z,"","1",156172,"客户经理佳佳",,,
378499,500,4000,,2016-06-03T01:58:33.818Z,"公司赠送","1",908013,"客户经理乖乖",,,
887935,900,4000,,2016-06-12T08:02:42.105Z,"","1",965479,"超超",,,
490832,1900,4000,,2016-06-22T09:44:59.911Z,"","1",199978,"丫丫",,,
560129,500,4000,,2016-06-04T02:30:29.358Z,"公司赠送","1",908013,"客户经理乖乖",,,
216301,500,4000,,2016-06-03T09:25:22.197Z,"公司赠送","1",908013,"客户经理乖乖",,,
927524,900,4000,,2016-06-08T02:49:27.825Z,"","1",908013,"客户经理乖乖",,,
711968,900,4000,,2016-06-05T03:10:01.484Z,"","1",692829,"图图",,,
592340,900,4000,,2016-06-21T13:07:11.057Z,"","1",199978,"丫丫",,,
250718,900,4000,,2016-06-14T08:38:33.235Z,"","1",908013,"客户经理乖乖",,,
157018,4000,4000,,2016-06-22T07:44:41.535Z,"","1",199978,"丫丫",,,
421303,900,4000,,2016-06-05T09:35:34.765Z,"","1",908013,"客户经理乖乖",,,
175757,4000,4000,,2016-06-23T03:03:21.624Z,"","1",199978,"丫丫",,,
169480,900,4000,,2016-06-15T14:05:13.454Z,"","1",199978,"丫丫",,,
461475,900,4000,,2016-06-14T08:17:12.556Z,"","1",908013,"客户经理乖乖",,,
120979,900,4000,,2016-06-07T01:12:44.755Z,"","1",965479,"超超",,,
151775,900,4000,,2016-06-05T09:39:31.125Z,"","1",156172,"客户经理佳佳",,,
503060,500,4000,,2016-06-02T13:12:21.344Z,"活动赠送","1",156172,"客户经理佳佳",,,
977517,900,4000,,2016-06-11T06:55:37.478Z,"","1",692829,"图图",,,
161329,900,4000,,2016-06-10T07:24:24.099Z,"","1",965479,"超超",,,
558623,900,4000,,2016-06-21T10:45:45.635Z,"","1",199978,"丫丫",,,
412814,1900,4000,,2016-06-24T05:27:20.063Z,"","1",199978,"丫丫",,,
755868,900,4000,,2016-06-16T10:17:39.468Z,"","1",199978,"丫丫",,,
551947,900,4000,,2016-06-20T14:23:41.076Z,"","1",199978,"丫丫",,,
131506,900,4000,,2016-06-11T09:16:22.606Z,"","1",156172,"客户经理佳佳",,,
505738,900,4000,,2016-06-27T11:18:05.443Z,"","1",199978,"丫丫",,,
430752,1900,4000,,2016-06-05T06:26:31.585Z,"","1",908013,"客户经理乖乖",,,
733517,900,4000,,2016-06-10T05:29:46.575Z,"","1",692829,"图图",,,
701836,900,4000,,2016-06-16T02:28:21.461Z,"","1",156172,"客户经理佳佳",,,
562292,4000,4000,,2016-06-08T02:35:33.881Z,"","1",908013,"客户经理乖乖",,,
654268,900,4000,,2016-06-06T09:06:12.747Z,"","1",156172,"客户经理佳佳",,,
445768,1900,4000,,2016-06-05T13:49:12.239Z,"","1",908013,"客户经理乖乖",,,
916160,1900,4000,,2016-06-19T02:18:31.247Z,"","1",199978,"丫丫",,,
925337,900,4000,,2016-06-19T03:25:49.045Z,"","1",199978,"丫丫",,,
833700,500,4000,,2016-06-03T05:49:41.954Z,"公司赠送","1",908013,"客户经理乖乖",,,
710906,900,4000,,2016-06-07T04:16:28.202Z,"","1",156172,"客户经理佳佳",,,
808368,1900,4000,,2016-06-12T06:07:30.674Z,"","1",908013,"客户经理乖乖",,,
786857,900,4000,,2016-06-04T15:18:51.978Z,"多给了100 下次少给100","1",908013,"客户经理乖乖",,,
263482,900,4000,,2016-06-04T15:52:36.743Z,"","1",156172,"客户经理佳佳",,,
764106,1900,4000,,2016-06-15T11:04:36.132Z,"","1",156172,"客户经理佳佳",,,
747386,4000,4000,,2016-07-01T12:42:55.284Z,"","1",199978,"丫丫",,,
165076,900,4000,,2016-06-25T14:30:16.856Z,"","1",199978,"丫丫",,,
501980,900,4000,,2016-06-16T11:48:51.406Z,"","1",199978,"丫丫",,,
732576,900,4000,,2016-06-06T08:58:33.264Z,"","1",908013,"客户经理乖乖",,,
632227,1900,4000,,2016-06-09T02:28:48.513Z,"","1",965479,"超超",,,
274267,900,4000,,2016-06-08T12:11:07.402Z,"","1",908013,"客户经理乖乖",,,
805066,900,4000,,2016-06-08T09:01:21.515Z,"","1",908013,"客户经理乖乖",,,
713103,900,4000,,2016-06-04T11:27:41.765Z,"","1",908013,"客户经理乖乖",,,
882804,900,4000,,2016-06-16T09:45:52.568Z,"","1",199978,"丫丫",,,
447147,900,4000,,2016-06-06T00:33:46.735Z,"","1",965479,"超超",,,
703940,900,4000,,2016-06-05T03:08:20.837Z,"","1",156172,"客户经理佳佳",,,
766275,900,4000,,2016-06-17T02:32:03.449Z,"","1",199978,"丫丫",,,
455846,4000,4000,,2016-06-05T11:04:28.403Z,"","1",156172,"客户经理佳佳",,,
764569,900,4000,,2016-06-04T15:41:55.239Z,"","1",908013,"客户经理乖乖",,,
437598,900,4000,,2016-06-14T03:56:24.788Z,"","1",908013,"客户经理乖乖",,,
689832,1900,4000,,2016-06-22T08:09:08.075Z,"","1",199978,"丫丫",,,
892943,900,4000,,2016-06-17T07:48:17.473Z,"","1",199978,"丫丫",,,
986706,4000,4000,,2016-07-02T14:07:51.743Z,"","1",199978,"丫丫",,,
938950,900,4000,,2016-07-05T15:40:16.215Z,"","1",199978,"丫丫",,,
393677,900,4000,,2016-06-09T06:00:52.428Z,"","1",908013,"客户经理乖乖",,,
466808,900,4000,,2016-06-12T02:59:04.698Z,"","1",965479,"超超",,,
848447,900,4000,,2016-06-05T11:50:39.161Z,"","1",156172,"客户经理佳佳",,,
345141,900,4000,,2016-06-19T03:37:57.225Z,"","1",199978,"丫丫",,,
889276,900,4000,,2016-06-27T14:07:39.409Z,"","1",199978,"丫丫",,,
504878,500,4000,,2016-06-02T09:12:00.438Z,"公司活动赠送","1",156172,"客户经理佳佳",,,
944669,1900,4000,,2016-06-04T16:41:38.602Z,"","1",965479,"超超",,,
179972,900,4000,,2016-06-05T02:27:50.579Z,"","1",965479,"超超",,,
789581,900,4000,,2016-06-14T03:34:48.418Z,"","1",908013,"客户经理乖乖",,,
221250,900,4000,,2016-06-15T08:00:52.857Z,"","1",156172,"客户经理佳佳",,,
173062,900,4000,,2016-06-22T12:05:46.716Z,"","1",199978,"丫丫",,,
539985,900,4000,,2016-06-16T07:29:15.944Z,"","1",199978,"丫丫",,,
656679,900,4000,,2016-06-13T01:54:01.217Z,"","1",965479,"超超",,,
844156,900,4000,,2016-06-15T13:54:54.815Z,"","1",199978,"丫丫",,,
230603,1900,4000,,2016-06-05T03:07:11.760Z,"","1",908013,"客户经理乖乖",,,
524856,1900,4000,,2016-06-20T14:41:56.490Z,"","1",199978,"丫丫",,,
599029,900,4000,,2016-06-17T06:28:59.924Z,"","1",199978,"丫丫",,,
537934,900,4000,,2016-06-06T04:48:16.490Z,"","1",908013,"客户经理乖乖",,,
222440,900,4000,,2016-06-13T04:18:06.725Z,"","1",908013,"客户经理乖乖",,,
302694,900,4000,,2016-06-08T07:26:52.675Z,"","1",908013,"客户经理乖乖",,,
498748,900,4000,,2016-06-05T04:32:39.470Z,"","1",156172,"客户经理佳佳",,,
673482,900,4000,,2016-06-06T02:44:41.958Z,"","1",908013,"客户经理乖乖",,,
601132,900,4000,,2016-06-15T03:06:25.803Z,"","1",908013,"客户经理乖乖",,,
588729,900,4000,,2016-06-05T10:38:12.812Z,"","1",156172,"客户经理佳佳",,,
275797,900,4000,,2016-06-11T02:24:03.217Z,"","1",965479,"超超",,,
494068,900,4000,,2016-06-18T13:35:27.563Z,"","1",199978,"丫丫",,,
342558,900,4000,,2016-06-08T12:16:53.784Z,"","1",156172,"客户经理佳佳",,,
795976,900,4000,,2016-06-12T07:56:14.091Z,"","1",908013,"客户经理乖乖",,,
272341,900,4000,,2016-06-15T03:25:23.280Z,"","1",908013,"客户经理乖乖",,,
708109,900,4000,,2016-06-12T04:01:07.157Z,"","1",908013,"客户经理乖乖",,,
628481,1900,4000,,2016-06-05T05:47:43.346Z,"","1",692829,"图图",,,
112882,900,4000,,2016-06-05T07:34:13.600Z,"","1",692829,"图图",,,
252124,900,4000,,2016-06-29T03:56:38.952Z,"","1",199978,"丫丫",,,
434612,900,4000,,2016-06-11T02:48:49.605Z,"","1",692829,"图图",,,
388652,900,4000,,2016-06-09T15:07:03.020Z,"","1",965479,"超超",,,
580378,900,4000,,2016-06-25T05:52:58.503Z,"","1",199978,"丫丫",,,
194732,900,4000,,2016-06-04T14:32:30.688Z,"","1",692829,"图图",,,
796572,500,4000,,2016-06-03T08:30:56.862Z,"公司赠送","1",908013,"客户经理乖乖",,,
959573,900,4000,,2016-06-14T13:49:18.108Z,"","1",965479,"超超",,,
665213,900,4000,,2016-06-18T08:36:04.101Z,"","1",199978,"丫丫",,,
796752,500,4000,,2016-06-03T04:05:11.874Z,"活动赠送","1",156172,"客户经理佳佳",,,
441974,900,4000,,2016-06-05T09:22:22.908Z,"","1",965479,"超超",,,
734921,900,4000,,2016-06-24T09:02:03.539Z,"","1",199978,"丫丫",,,
268538,900,4000,,2016-06-16T08:13:38.396Z,"","1",199978,"丫丫",,,
371346,900,4000,,2016-06-05T09:34:17.586Z,"","1",908013,"客户经理乖乖",,,
103942,1900,3500,,2016-06-06T01:55:49.680Z,"","1",908013,"客户经理乖乖",,,
844944,900,3500,,2016-07-04T14:49:51.525Z,"","1",199978,"丫丫",,,
294699,900,3500,,2016-06-05T06:19:59.519Z,"","1",156172,"客户经理佳佳",,,
741941,900,3500,,2016-07-01T06:08:30.774Z,"","1",418869,"客户经理冬冬",,,
810099,900,3500,,2016-06-05T02:03:03.429Z,"","1",908013,"客户经理乖乖",,,
548206,900,3500,,2016-06-18T04:17:52.886Z,"","1",199978,"丫丫",,,
794071,900,3500,,2016-06-07T02:01:40.664Z,"","1",908013,"客户经理乖乖",,,
224653,900,3500,,2016-07-02T06:45:17.447Z,"","1",199978,"丫丫",,,
103578,900,3500,,2016-06-07T03:50:02.472Z,"","1",908013,"客户经理乖乖",,,
504512,500,3500,,2016-06-03T12:47:52.497Z,"活动赠送","1",156172,"客户经理佳佳",,,
